Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
2025-08-09 00:00:00,Adam Jones,Alyssa Harris,Ford,Corolla,2016,42582,0.1182670193026031,5036.05
2025-02-01 00:00:00,Chelsea Martinez,Victoria Banks,Toyota,F-150,2014,43898,0.0724880643259675,3182.08
2025-02-03 00:00:00,Billy Adams,Michael Deleon,Toyota,Altima,2021,40926,0.1326778874436884,5429.98
2025-03-09 00:00:00,Brandy Williams,Kyle Weber,Ford,Civic,2021,21515,0.0721906978925794,1553.18
2024-12-18 00:00:00,Laura Williams,David Foley,Chevrolet,Altima,2010,17671,0.1488726996288152,2630.73
2025-08-19 00:00:00,Matthew Diaz,Cynthia Lopez,Toyota,Silverado,2016,29602,0.1277443436472172,3781.49
2025-02-03 00:00:00,Haley Hopkins,Cole Wright,Honda,Silverado,2013,11266,0.088081164727209,992.32
2025-04-23 00:00:00,Anthony Sullivan,Erica Cook,Ford,Corolla,2019,30283,0.0879780761154404,2664.24
2025-06-03 00:00:00,Brian James,Carla Ford,Ford,Civic,2019,49513,0.0995478568490881,4928.91
2024-12-15 00:00:00,Jonathan Martinez,Levi Miller,Chevrolet,Corolla,2012,28649,0.1214984350068697,3480.81
2025-03-17 00:00:00,Gregory Hays,Taylor Powell,Honda,Corolla,2019,22241,0.1443130433043561,3209.67
2025-02-16 00:00:00,Robert Kirk,Michael Williamson,Nissan,Altima,2012,45027,0.0660479131273609,2973.94
2024-12-28 00:00:00,Nicholas Gordon,Christopher Whitaker,Chevrolet,Silverado,2014,28305,0.0896652949189452,2537.98
2025-08-12 00:00:00,Alexis Peck,Karen Myers,Toyota,Corolla,2010,26761,0.0728646769164324,1949.93
2025-04-13 00:00:00,Hayley Gardner,Shelby Rodriguez,Toyota,Civic,2014,19414,0.1141648327108859,2216.4
2024-12-30 00:00:00,Leslie Brown,David Powers,Nissan,Civic,2022,49235,0.1236726399412367,6089.02
2025-08-08 00:00:00,Monica Roth,Thomas Wallace,Chevrolet,Corolla,2018,14545,0.0988742633122685,1438.13
2025-04-20 00:00:00,Katie Smith,Emily Goodman,Honda,Altima,2012,43304,0.0639205078868195,2768.01
2025-07-17 00:00:00,Jonathan Mitchell,Jacob Garcia,Nissan,Civic,2021,17168,0.143870473611214,2469.97
2025-08-12 00:00:00,Chad Guerrero,Angela Reed,Nissan,Altima,2020,41975,0.0895943989249125,3760.72
2024-11-23 00:00:00,Gene Rose,Travis Reynolds,Chevrolet,Corolla,2021,41128,0.0841344538664874,3460.28
2025-07-15 00:00:00,Charles Pena,Christopher Thompson,Ford,Silverado,2018,15514,0.1049861457370715,1628.76
2024-11-22 00:00:00,Mr. Lance Gonzalez MD,Jeffrey Hawkins,Chevrolet,Civic,2018,15740,0.1276053896920661,2008.51
2025-06-16 00:00:00,Courtney Thornton,Kaitlyn Green,Nissan,Corolla,2010,29904,0.1071532627648932,3204.31
2025-04-28 00:00:00,Allen Howard,James Turner,Toyota,Civic,2022,43810,0.1393734396100623,6105.95
2025-05-15 00:00:00,Casey Ward,Kristy Rodriguez,Ford,F-150,2018,23172,0.1129704599915097,2617.75
2024-11-28 00:00:00,Robert Cunningham,Bridget Brown,Chevrolet,Silverado,2013,47438,0.0572829768400549,2717.39
2025-04-30 00:00:00,Jason Schultz,Karen Ramirez,Nissan,Silverado,2016,20265,0.1212308675896698,2456.74
2025-08-07 00:00:00,Alicia Anderson,Jason Webb,Chevrolet,Civic,2010,43451,0.1346366654812414,5850.1
2025-07-27 00:00:00,Donna Wright,Carrie Johnson,Honda,Civic,2014,10918,0.1196405413528962,1306.24
2025-01-02 00:00:00,Michael Cross,Julie Brooks,Ford,Civic,2016,20931,0.1132402243495512,2370.23
2025-08-04 00:00:00,Stephen Mcdonald,Mark Avery,Honda,Civic,2010,12001,0.0910235097341027,1092.37
2025-08-05 00:00:00,Jessica Douglas,Emily Baker,Toyota,Corolla,2014,36871,0.0974220600874769,3592.05
2025-02-02 00:00:00,Chris Thomas,Sharon Diaz,Honda,F-150,2015,16610,0.140816421264273,2338.96
2025-07-05 00:00:00,Kimberly Carlson,Stephen Martin,Chevrolet,Civic,2015,11073,0.113124897200801,1252.63
2024-12-20 00:00:00,Kyle Perry,Michael Hunt,Honda,Corolla,2020,31951,0.1079144588172402,3447.97
2025-03-28 00:00:00,Keith Mueller,Judy Stephens,Nissan,Civic,2015,26808,0.113846654340248,3052.0
2025-01-15 00:00:00,Michael Williams,Eric Bright,Toyota,Silverado,2011,48289,0.1291096207932026,6234.57
2025-01-15 00:00:00,Nicole Marks,Amanda Singleton,Chevrolet,F-150,2020,36379,0.1060569133322231,3858.24
2025-06-10 00:00:00,William Marsh,Austin Sanchez,Ford,Silverado,2020,48112,0.0852005400018362,4099.17
2025-07-01 00:00:00,Sara Benson,Stacy Townsend,Honda,Silverado,2021,29985,0.0508206940115406,1523.86
2025-05-21 00:00:00,Jorge Arroyo,Kent Lucero,Chevrolet,Silverado,2018,19857,0.0564785786645559,1121.5
2025-08-11 00:00:00,Richard Waters,Jeffrey Anderson,Chevrolet,F-150,2020,15491,0.0608306402825451,942.33
2025-08-08 00:00:00,Amber Ferguson,David Foster,Nissan,Civic,2022,23689,0.125887806738757,2982.16
2025-01-02 00:00:00,Allen Ochoa,Lisa Oneal,Chevrolet,Silverado,2011,28653,0.1036170888279968,2968.94
2025-04-04 00:00:00,Scott Castro,Todd Powell,Chevrolet,F-150,2017,45716,0.088549283029759,4048.12
2024-12-07 00:00:00,Karen Rivas,Brett Clark,Nissan,Corolla,2016,10968,0.0567564506219963,622.5
2024-11-24 00:00:00,Laura Anderson,Gina Ross,Honda,F-150,2022,14928,0.055414708980642,827.23
2025-01-13 00:00:00,Jeffrey Smith,Sandra Keith,Nissan,F-150,2017,19714,0.0894704950947271,1763.82
2025-05-30 00:00:00,David Lee,Andrew Walker,Chevrolet,Corolla,2021,23942,0.0998844649103594,2391.43
2025-02-07 00:00:00,Mary Schmitt,Brandon Patrick,Ford,Altima,2010,44577,0.1151875645106197,5134.72
2025-03-06 00:00:00,Michael Turner,Krista Brooks,Nissan,Civic,2015,32943,0.0667537306205876,2199.07
2025-07-24 00:00:00,Denise Reid,Christine Smith,Nissan,Corolla,2016,37597,0.101304924754819,3808.76
2025-01-31 00:00:00,Brian Washington,Ryan Ellis,Nissan,F-150,2018,37480,0.1238337215673621,4641.29
2024-12-14 00:00:00,Brandon Oliver,Mrs. Danielle Martinez,Chevrolet,Civic,2019,14714,0.0631927730440716,929.82
2025-04-10 00:00:00,Patricia Cunningham,Gina Erickson,Ford,Corolla,2011,34794,0.0617995405319651,2150.25
2024-12-13 00:00:00,Corey Torres,Mallory Watson,Ford,Corolla,2017,33568,0.1295682242331688,4349.35
2025-03-21 00:00:00,Timothy Bradshaw,Roger Smith,Nissan,Altima,2013,28423,0.1493204727180208,4244.14
2025-02-09 00:00:00,Nathan Powers,Anthony Hudson,Chevrolet,Silverado,2013,46337,0.0698570529268828,3236.97
2025-05-26 00:00:00,Jacqueline Castillo,Christina Smith,Toyota,Corolla,2021,24600,0.0849036412008945,2088.63
2025-08-12 00:00:00,Melissa Ferguson,Lindsey Barker,Nissan,Civic,2011,41337,0.0646099197459326,2670.78
2025-04-29 00:00:00,Trevor Henry,Jerry Walton,Ford,Corolla,2019,21637,0.1428547966167327,3090.95
2025-08-19 00:00:00,Jimmy Morris,Ruth Perez,Chevrolet,F-150,2016,49820,0.0692409687676055,3449.59
2025-01-25 00:00:00,Amy Dunn,Sandra Hays,Nissan,Silverado,2020,37449,0.1132462760476705,4240.96
2025-05-16 00:00:00,Thomas Mathis,Tim Campos,Nissan,F-150,2014,40682,0.0605407834869346,2462.92
2024-12-13 00:00:00,John Singh,Adam Hurley,Nissan,F-150,2014,15083,0.1136343107125579,1713.95
2025-02-01 00:00:00,Patrick Dodson,Jerry Jacobs,Nissan,F-150,2020,33251,0.1405295155875776,4672.75
2025-07-28 00:00:00,Cindy Saunders,Haley Scott,Chevrolet,Silverado,2011,29317,0.1202185267420583,3524.45
2024-11-08 00:00:00,Jacob Smith,Matthew Wilkinson,Chevrolet,F-150,2016,26150,0.1452393354058301,3798.01
2024-11-23 00:00:00,Andrew White,Karen Grant,Ford,Civic,2015,14009,0.1124918787637088,1575.9
2025-06-30 00:00:00,Thomas Fernandez,Ethan Figueroa,Toyota,Corolla,2015,42083,0.0586722295739152,2469.1
2025-03-25 00:00:00,Anthony Miller,Stephen Price,Chevrolet,Civic,2014,28917,0.1077903966459029,3116.97
2025-07-28 00:00:00,Wesley Lopez,Jennifer Garcia,Toyota,Silverado,2013,36957,0.1264076410971809,4671.65
2025-04-21 00:00:00,April Howard,Maureen Taylor DVM,Toyota,Silverado,2021,15557,0.1091237905657918,1697.64
2025-04-21 00:00:00,Thomas Reynolds,Jonathan Adkins,Honda,Altima,2018,10784,0.1484973744536679,1601.4
2025-08-01 00:00:00,Laura Vega,Nancy Ho,Chevrolet,Civic,2022,40071,0.1169246791789617,4685.29
2025-04-05 00:00:00,Gail Smith,Katrina Herrera,Honda,F-150,2018,49628,0.1038342648576377,5153.09
2025-03-30 00:00:00,Lisa Smith,Jennifer Rivas,Chevrolet,Corolla,2011,40343,0.1478401345331624,5964.31
2025-04-07 00:00:00,Julia Patton,Linda Parks,Toyota,Altima,2017,36832,0.1222791763180265,4503.79
2025-08-12 00:00:00,Jennifer Morales,Dr. Robert Shaw,Toyota,Civic,2015,42858,0.1035633814520052,4438.52
2025-01-17 00:00:00,Latoya Ross,Stephen Boyle,Honda,Silverado,2022,20872,0.0663829747088295,1385.55
2025-06-30 00:00:00,Johnny Walsh,Matthew Sharp,Toyota,Silverado,2013,24114,0.0750287643887853,1809.24
2025-03-07 00:00:00,Ryan Williams,Alexander York,Ford,Corolla,2021,49817,0.0721210255418529,3592.85
2025-07-08 00:00:00,Lauren Vincent,Debra Montgomery,Toyota,Silverado,2021,49638,0.0670622220987181,3328.83
2025-04-12 00:00:00,Todd Austin,Crystal Miranda,Chevrolet,Civic,2015,27945,0.1251813476963095,3498.19
2025-06-18 00:00:00,William Aguilar,Jorge Smith,Honda,Silverado,2015,16664,0.1450118334403627,2416.48
2025-04-05 00:00:00,Dylan Hunt,Dave Ellis,Ford,Silverado,2022,10853,0.1189479218976135,1290.94
2025-08-03 00:00:00,Michael Robbins,Marcia Hubbard,Honda,Altima,2013,40337,0.0589373527647164,2377.36
2025-03-03 00:00:00,Caleb Andrews,Jennifer Baker,Toyota,F-150,2019,45072,0.1091221433527131,4918.35
2025-06-12 00:00:00,John Figueroa,Matthew Collins,Toyota,Silverado,2020,21972,0.1424933457807662,3130.86
2024-11-17 00:00:00,Trevor Maddox,Kayla Fox,Toyota,Altima,2020,15994,0.0886443893727782,1417.78
2025-05-02 00:00:00,Kim Ford,Cynthia Cook,Toyota,Civic,2021,38946,0.0973477674774619,3791.31
2025-08-06 00:00:00,John Randolph,Anthony Estrada,Nissan,Altima,2010,39591,0.0701302235913177,2776.53
2025-07-21 00:00:00,Angela Johnson,Brian Hall,Toyota,Altima,2012,38309,0.0855523164025853,3277.42
2025-03-12 00:00:00,Brian Thompson,James Rush,Honda,Altima,2018,42148,0.0971955767777969,4096.6
2025-03-12 00:00:00,Ann Ball,Amber Kelly,Honda,F-150,2018,28457,0.0913347074095954,2599.11
2025-06-25 00:00:00,Jennifer Adams,Victoria Herrera,Nissan,Altima,2022,13604,0.0835045618789879,1136.0
2025-01-28 00:00:00,Maria Donovan,Steven Black,Nissan,Silverado,2014,25639,0.075906750828676,1946.17
2025-06-21 00:00:00,David Combs,Christopher Martinez,Toyota,Corolla,2013,19597,0.0690481546507426,1353.14
2025-07-01 00:00:00,Charles Jones,Alice Rodriguez,Honda,Altima,2022,32200,0.0762064024788161,2453.85
2024-11-27 00:00:00,Michael Martinez,Mr. Jeffrey Nguyen,Toyota,Corolla,2016,47925,0.0683303136145908,3274.73
2025-01-12 00:00:00,Sarah Knight,Natasha Gardner,Toyota,F-150,2018,28712,0.1474182221252148,4232.67
2025-05-01 00:00:00,Marcus Hernandez,Zachary Johnson,Ford,F-150,2010,35718,0.079165444683844,2827.63
2025-05-10 00:00:00,Shaun Jackson,Maria Thomas,Toyota,Corolla,2019,42247,0.1046451389802671,4420.94
2025-04-16 00:00:00,Ashley Garcia,Angela Patterson,Toyota,F-150,2010,27737,0.0895100155904928,2482.74
2025-01-09 00:00:00,Katelyn Hill,Marvin May,Ford,F-150,2016,20265,0.1124484505573765,2278.77
2025-01-13 00:00:00,Candace Park,Samantha Smith,Chevrolet,Silverado,2016,33259,0.1428136786522048,4749.84
2025-01-29 00:00:00,Sandra Ballard,Gary Wilson,Nissan,Silverado,2012,49973,0.0720396031259449,3600.04
2025-04-14 00:00:00,Gregory Brennan,Kim Lewis,Chevrolet,Civic,2013,38153,0.1273897842499719,4860.3
2025-05-22 00:00:00,Thomas Smith,Mary Daniels,Toyota,Civic,2014,22679,0.0645389062749426,1463.68
2025-08-04 00:00:00,James Whitaker,Michael Barry,Chevrolet,Corolla,2019,20014,0.0815838620513441,1632.82
2025-07-31 00:00:00,George Huff,Gerald Gentry,Nissan,Silverado,2012,34157,0.0913094069629231,3118.86
2024-12-12 00:00:00,Laura Rose,Kevin Walters,Ford,Civic,2014,15833,0.110868576160841,1755.38
2025-04-25 00:00:00,Robert Russo,Michael Smith,Ford,Altima,2011,20118,0.058575120492199,1178.41
2025-02-01 00:00:00,Anthony Williams,Shawn Johnston,Toyota,Altima,2012,20457,0.1365282497316164,2792.96
2025-04-17 00:00:00,Brenda Hughes,Beth Simon,Honda,Silverado,2022,15631,0.1457884954694722,2278.82
2024-11-04 00:00:00,Kara Bennett,Cheryl West,Honda,Civic,2011,38442,0.052703589778606,2026.03
2025-07-29 00:00:00,Robert Mccormick,Sydney Carter,Ford,Altima,2015,27928,0.1318249207495632,3681.61
2025-08-14 00:00:00,Ruben Smith,Kathy Hernandez,Ford,Silverado,2011,25634,0.0565315940619066,1449.13
2024-12-19 00:00:00,Matthew Johnston,Joseph Lewis,Honda,Silverado,2013,35794,0.065050975676126,2328.43
2024-12-17 00:00:00,Michael Alvarado,Loretta Raymond,Nissan,Corolla,2014,41048,0.0516119277292959,2118.57
2025-06-02 00:00:00,Joseph Howard,Michael Hansen,Toyota,Altima,2019,29923,0.0750076780013826,2244.45
2025-08-14 00:00:00,Brandon Williams,Daniel Tran,Ford,Civic,2021,46979,0.1302706470022404,6119.98
2024-12-22 00:00:00,Carol Wells,Brady Burns,Nissan,Corolla,2016,18262,0.1050938878411081,1919.22
2025-08-05 00:00:00,Nicholas Fields,Ricardo Norton,Toyota,Corolla,2010,30206,0.1141347526514311,3447.55
2024-12-10 00:00:00,Joseph Cardenas,Hailey Smith,Honda,Altima,2022,41094,0.1274531354899158,5237.56
2025-02-16 00:00:00,Lance Clark,Melissa Foley,Chevrolet,F-150,2018,29653,0.0918355821490743,2723.2
2025-02-10 00:00:00,Elizabeth Scott,Jose Hernandez,Honda,Civic,2022,42474,0.0662890074441325,2815.56
2025-02-28 00:00:00,Michael Schaefer,Shawn Morton,Honda,Civic,2016,12683,0.0525662680418572,666.7
2025-06-29 00:00:00,Ashley Long,Richard Sampson,Toyota,Altima,2013,44159,0.1497315246502943,6611.99
2024-12-16 00:00:00,Lori Fritz,Eric Moses,Ford,Civic,2014,49425,0.1487208455916867,7350.53
2024-12-22 00:00:00,Alexander Swanson,Katelyn Mcdowell,Ford,Silverado,2020,33123,0.1150674246754086,3811.38
2025-05-25 00:00:00,Jeremy Briggs,David Phillips,Ford,Civic,2017,10483,0.0502279252477387,526.54
2024-12-06 00:00:00,Charles Vazquez,Kyle Love,Nissan,Altima,2019,30298,0.0839725737285828,2544.2
2025-04-20 00:00:00,Michelle Boyd,Shawn Garcia,Honda,Altima,2018,14075,0.1349165787086074,1898.95
2025-01-16 00:00:00,Chris Wall,Stacy Davis,Nissan,Civic,2021,39313,0.078446973790094,3083.99
2025-06-19 00:00:00,Dennis Clark,Joshua Watson,Nissan,Silverado,2010,15652,0.0547637599278804,857.16
2025-03-24 00:00:00,Jamie Ford,Maxwell Carey,Honda,Corolla,2013,36237,0.1150748783870014,4169.97
2025-05-10 00:00:00,Michael Kelly,Rebecca Hoffman,Ford,F-150,2013,25517,0.1020960667593945,2605.19
2025-02-28 00:00:00,Cynthia Brown,Allison Perez,Toyota,Civic,2021,38292,0.1345091815158374,5150.63
2025-04-22 00:00:00,Kayla Cook,Melvin Downs,Honda,Civic,2021,43971,0.086505021564889,3803.71
2024-12-26 00:00:00,Tommy Smith,Ashley Crane,Ford,Altima,2022,43756,0.0644509745738029,2820.12
2025-01-03 00:00:00,Yesenia West,Andrew Floyd,Honda,Civic,2022,21181,0.0543627730726562,1151.46
2025-01-10 00:00:00,Jacqueline Simpson,Tracy Kim,Honda,Silverado,2012,15455,0.1161435748721178,1795.0
2025-08-23 00:00:00,Brandon Robertson,Christopher Riley,Honda,F-150,2013,49116,0.0934793419475837,4591.33
2025-05-31 00:00:00,Shawn Green,Rebekah Kim,Nissan,Corolla,2016,32096,0.1402042006960588,4499.99
2024-12-30 00:00:00,Seth Nguyen,Michael Jenkins,Nissan,Silverado,2013,23364,0.0598477518997165,1398.28
2025-06-16 00:00:00,William Lawrence,James Garcia,Toyota,Civic,2016,32833,0.0939688402125574,3085.28
2025-01-31 00:00:00,Daniel Tate,Shane Warren,Chevrolet,Corolla,2022,29388,0.1499927611476625,4407.99
2025-06-10 00:00:00,Anne Jones,Paige Watson,Ford,F-150,2016,39363,0.0829701044996592,3265.95
2025-06-17 00:00:00,Cody Bell,Bethany Garcia,Honda,F-150,2012,42098,0.0886033156680442,3730.02
2025-04-16 00:00:00,Jimmy Andrade,Danielle Marshall,Chevrolet,Silverado,2017,18725,0.0765667741201494,1433.71
2025-05-04 00:00:00,Juan Ashley Jr.,Misty Martinez,Chevrolet,Corolla,2012,43927,0.1401468104513391,6156.23
2024-12-24 00:00:00,Michael Ashley,Todd Thornton,Nissan,Altima,2010,36646,0.051278211499318,1879.14
2025-07-12 00:00:00,Julie Smith,Robert Huffman,Ford,F-150,2017,46738,0.102570608713938,4793.95
2025-08-08 00:00:00,Brenda Holmes,George Smith,Ford,Altima,2020,39981,0.0502484629011681,2008.98
2025-04-05 00:00:00,Brooke Brown,Michelle Hubbard,Nissan,Silverado,2022,15056,0.0875561825964621,1318.25
2025-07-19 00:00:00,Jonathan Callahan,Joseph Vega,Toyota,Altima,2020,23951,0.0646173377911372,1547.65
2025-01-27 00:00:00,Laura Valenzuela,Adam Hicks,Honda,F-150,2015,28088,0.1326626817552293,3726.23
2025-03-11 00:00:00,James Rios,Kristin Hughes,Ford,F-150,2016,27400,0.1324908382190324,3630.25
2025-03-10 00:00:00,Nicole Murray,Nicholas Morgan Jr.,Chevrolet,F-150,2019,35688,0.0990928269721168,3536.42
2024-12-06 00:00:00,Edward Duncan,Stacey Hall,Chevrolet,Altima,2012,31322,0.1352549195990983,4236.45
2025-02-18 00:00:00,Todd Cooper,Katelyn Odonnell,Toyota,Corolla,2019,48272,0.1011534271331783,4882.88
2025-07-18 00:00:00,Brandi Silva,Tina Morris,Chevrolet,Civic,2019,33671,0.0572778284043798,1928.6
2024-11-02 00:00:00,Mark Whitehead,Jason Lester,Nissan,Civic,2021,24255,0.1498116960109962,3633.68
2025-01-08 00:00:00,Adrienne Farrell,Jennifer Orr,Honda,Civic,2011,30615,0.1475483992727724,4517.19
2025-04-22 00:00:00,Timothy Thompson,Melinda Graham,Chevrolet,F-150,2016,38515,0.1178896671029526,4540.52
2025-04-07 00:00:00,Anthony Montgomery,David Johnson,Nissan,Silverado,2018,25499,0.1164570054872381,2969.54
2025-06-02 00:00:00,Brianna Martin,Alexa Morgan,Honda,Silverado,2016,35763,0.0550796583534851,1969.81
2025-08-17 00:00:00,Holly Armstrong,Michael Stuart,Chevrolet,Silverado,2016,23362,0.1150272557708115,2687.27
2025-02-25 00:00:00,John Floyd,Brandon Barnett,Honda,Silverado,2016,38230,0.0906961375481758,3467.31
2025-03-15 00:00:00,Robert Delgado,Karina Wright,Ford,Corolla,2015,27495,0.0734814338483915,2020.37
2025-01-02 00:00:00,Cody Davis,Eric Rhodes,Nissan,Civic,2010,33826,0.0937580288236665,3171.46
2025-02-23 00:00:00,Edwin Figueroa MD,Zachary Snow,Honda,Civic,2012,41203,0.0848034514405619,3494.16
2025-02-11 00:00:00,Kevin Hall,Heather Smith,Nissan,F-150,2011,43409,0.0553877270629963,2404.33
2025-05-05 00:00:00,Timothy Marquez,Erica Green,Honda,Altima,2020,11877,0.0784822549792339,932.13
2025-02-08 00:00:00,Megan Moran,Diana Parker,Chevrolet,Altima,2017,14574,0.1186702965775842,1729.5
2025-03-11 00:00:00,Noah Maxwell,Adam Craig,Honda,Silverado,2014,10636,0.1275761846190298,1356.9
2025-03-14 00:00:00,Angela Patrick,Zachary Clarke,Chevrolet,Corolla,2013,45670,0.0582650668357515,2660.97
2025-07-16 00:00:00,Jennifer Avila,Christy Price,Ford,Civic,2019,20293,0.0782500082911996,1587.93
2025-04-01 00:00:00,Sarah Lamb,Sarah Buck,Nissan,Civic,2013,36173,0.0573560383208775,2074.74
2024-11-01 00:00:00,Mary Kennedy,Ruben Long,Nissan,Civic,2011,46337,0.1028477908853337,4765.66
2025-01-04 00:00:00,David Bell,John Washington,Chevrolet,Civic,2020,19088,0.0761977733054824,1454.46
2024-12-08 00:00:00,Robyn Parsons,Joseph Butler,Honda,Altima,2014,14294,0.0977122634370815,1396.7
2025-05-16 00:00:00,William James,Sharon Carlson,Honda,F-150,2011,38686,0.0695228133890626,2689.56
2025-02-28 00:00:00,Tanner Simpson,Matthew Murphy,Honda,F-150,2016,25677,0.0824022486018945,2115.84
2025-06-25 00:00:00,Frederick Woods,Michelle Ryan,Toyota,Civic,2015,44419,0.1203389700953675,5345.34
2025-02-25 00:00:00,Abigail Young,Maria Potter,Nissan,Silverado,2020,47855,0.0999236624629493,4781.85
2025-03-25 00:00:00,Cameron Williams,Michael Jones,Nissan,Silverado,2019,14686,0.1328516655841255,1951.06
2024-12-29 00:00:00,Michael Johnson MD,Edward Gonzalez,Ford,Corolla,2015,43518,0.124240845758161,5406.71
2025-02-17 00:00:00,Hayley Parker,Kimberly Green,Honda,Silverado,2011,16898,0.136800929987737,2311.66
2025-01-02 00:00:00,Angela Wilson,Carl Hamilton,Nissan,F-150,2019,39311,0.0615307404522326,2418.83
2025-04-14 00:00:00,Aimee Wells,Caitlin Scott,Ford,Silverado,2017,28848,0.1449113729303022,4180.4
2025-04-25 00:00:00,Charles Pugh,Veronica Hall,Ford,Silverado,2015,12244,0.0663863220411273,812.83
2025-04-23 00:00:00,Aaron Kim,Michael Cohen IV,Ford,Civic,2022,28575,0.1418047826099965,4052.07
2025-02-05 00:00:00,Terry Foley,Kristin Adams,Toyota,Altima,2017,33519,0.140318051727093,4703.32
2025-03-10 00:00:00,Jillian Kelly,Cynthia Craig,Honda,Corolla,2017,14096,0.1187140583984257,1673.39
2024-12-11 00:00:00,Lucas Crane,Stephanie Miller,Chevrolet,Altima,2020,14451,0.1095263640895413,1582.77
2025-08-23 00:00:00,Erik Yu,John Salazar,Honda,Silverado,2020,28142,0.1038016417590216,2921.19
2025-07-17 00:00:00,Andrea Randolph,Kendra Frye,Ford,F-150,2010,24834,0.1477124617363974,3668.29
2024-11-09 00:00:00,Vincent Miranda,Nicholas Ramirez,Honda,Silverado,2022,16543,0.1298011674301508,2147.3
2025-05-02 00:00:00,John Wilson,Steven Jacobs,Chevrolet,Silverado,2020,15275,0.1017749591744426,1554.61
2025-03-14 00:00:00,Andrea West,Jacob Kim,Nissan,Altima,2014,22899,0.0782982639102162,1792.95
2025-05-04 00:00:00,Rebecca Walsh,John Alexander,Nissan,Altima,2013,44864,0.1256450325131204,5636.94
2024-12-17 00:00:00,Bonnie Wright,Morgan Fisher,Honda,Silverado,2021,49098,0.1435821762261394,7049.6
2025-05-20 00:00:00,Robin Anderson,Jesse Jones,Nissan,Civic,2014,34118,0.0987634995303839,3369.61
2024-11-20 00:00:00,Krista Marquez,Erica Villarreal,Toyota,Corolla,2013,11513,0.0821758492344284,946.09
2025-05-29 00:00:00,Monica Mitchell,Yolanda Fitzgerald,Ford,Altima,2016,21032,0.1065245023932596,2240.42
2024-12-12 00:00:00,Nicholas Collins,Samantha Martinez,Ford,F-150,2010,36417,0.0989272882974182,3602.64
2024-12-23 00:00:00,Bobby Jones,Andrew Ray,Ford,Civic,2018,15378,0.101174541579496,1555.86
2024-12-26 00:00:00,Curtis Myers,Larry White,Toyota,Silverado,2012,19133,0.1137102417703926,2175.62
2025-07-11 00:00:00,Emily Duffy,Patrick Reed,Chevrolet,F-150,2020,35652,0.1325918580444338,4727.16
